Freq.	V(vout)
9.71355907516054e+01	7.03754175489423e-01,-4.54666503206856e-01
9.78112222153672e+01	7.00873047071118e-01,-4.55954633858820e-01
9.84915530675950e+01	6.97975686630734e-01,-4.57228053977065e-01
9.91766159951206e+01	6.95062237356545e-01,-4.58486517094398e-01
9.98664439121307e+01	6.92132847140345e-01,-4.59729777950362e-01
1.00561069961748e+02	6.89187668576779e-01,-4.60957592594826e-01
1.01260527517624e+02	6.86226858960093e-01,-4.62169718492207e-01
1.01964850185543e+02	6.83250580278258e-01,-4.63365914626266e-01
1.02674071805034e+02	6.80258999204440e-01,-4.64545941605390e-01
1.03388226451001e+02	6.77252287085777e-01,-4.65709561768310e-01
1.04107348435357e+02	6.74230619929435e-01,-4.66856539290143e-01
1.04831472308671e+02	6.71194178385917e-01,-4.67986640288723e-01
1.05560632861833e+02	6.68143147729589e-01,-4.69099632931103e-01
1.06294865127723e+02	6.65077717836418e-01,-4.70195287540175e-01
1.07034204382891e+02	6.61998083158878e-01,-4.71273376701313e-01
1.07778686149257e+02	6.58904442698026e-01,-4.72333675368958e-01
1.08528346195816e+02	6.55796999972719e-01,-4.73375960973061e-01
1.09283220540354e+02	6.52675962985969e-01,-4.74400013525300e-01
1.10043345451182e+02	6.49541544188410e-01,-4.75405615724989e-01
1.10808757448876e+02	6.46393960438893e-01,-4.76392553064570e-01
1.11579493308035e+02	6.43233432962185e-01,-4.77360613934634e-01
1.12355590059042e+02	6.40060187303778e-01,-4.78309589728354e-01
1.13137084989850e+02	6.36874453281813e-01,-4.79239274945246e-01
1.13924015647768e+02	6.33676464936113e-01,-4.80149467294188e-01
1.14716419841268e+02	6.30466460474351e-01,-4.81039967795571e-01
1.15514335641802e+02	6.27244682215341e-01,-4.81910580882527e-01
1.16317801385627e+02	6.24011376529490e-01,-4.82761114501116e-01
1.17126855675652e+02	6.20766793776408e-01,-4.83591380209403e-01
1.17941537383290e+02	6.17511188239707e-01,-4.84401193275311e-01
1.18761885650326e+02	6.14244818059018e-01,-4.85190372773187e-01
1.19587939890797e+02	6.10967945159237e-01,-4.85958741678964e-01
1.20419739792888e+02	6.07680835177047e-01,-4.86706126963845e-01
1.21257325320834e+02	6.04383757384739e-01,-4.87432359686426e-01
1.22100736716847e+02	6.01076984611373e-01,-4.88137275083144e-01
1.22950014503043e+02	5.97760793161320e-01,-4.88820712656994e-01
1.23805199483394e+02	5.94435462730223e-01,-4.89482516264404e-01
1.24666332745682e+02	5.91101276318434e-01,-4.90122534200202e-01
1.25533455663483e+02	5.87758520141961e-01,-4.90740619280573e-01
1.26406609898143e+02	5.84407483540995e-01,-4.91336628923937e-01
1.27285837400790e+02	5.81048458886061e-01,-4.91910425229667e-01
1.28171180414342e+02	5.77681741481852e-01,-4.92461875054553e-01
1.29062681475543e+02	5.74307629468819e-01,-4.92990850086952e-01
1.29960383417000e+02	5.70926423722568e-01,-4.93497226918545e-01
1.30864329369248e+02	5.67538427751137e-01,-4.93980887113614e-01
1.31774562762814e+02	5.64143947590230e-01,-4.94441717275783e-01
1.32691127330313e+02	5.60743291696468e-01,-4.94879609112154e-01
1.33614067108542e+02	5.57336770838745e-01,-4.95294459494753e-01
1.34543426440597e+02	5.53924697987758e-01,-4.95686170519245e-01
1.35479249978007e+02	5.50507388203798e-01,-4.96054649560842e-01
1.36421582682876e+02	5.47085158522882e-01,-4.96399809327352e-01
1.37370469830043e+02	5.43658327841313e-01,-4.96721567909303e-01
1.38325957009261e+02	5.40227216798750e-01,-4.97019848827105e-01
1.39288090127383e+02	5.36792147659884e-01,-4.97294581075181e-01
1.40256915410569e+02	5.33353444194815e-01,-4.97545699163037e-01
1.41232479406508e+02	5.29911431558203e-01,-4.97773143153217e-01
1.42214828986654e+02	5.26466436167316e-01,-4.97976858696101e-01
1.43204011348479e+02	5.23018785579048e-01,-4.98156797061517e-01
1.44200074017736e+02	5.19568808366019e-01,-4.98312915167125e-01
1.45203064850749e+02	5.16116833991846e-01,-4.98445175603545e-01
1.46213032036707e+02	5.12663192685694e-01,-4.98553546656204e-01
1.47230024099983e+02	5.09208215316201e-01,-4.98638002323875e-01
1.48254089902463e+02	5.05752233264887e-01,-4.98698522333888e-01
1.49285278645892e+02	5.02295578299136e-01,-4.98735092154000e-01
1.50323639874245e+02	4.98838582444874e-01,-4.98747703000906e-01
1.51369223476099e+02	4.95381577859027e-01,-4.98736351845387e-01
1.52422079687033e+02	4.91924896701877e-01,-4.98701041414082e-01
1.53482259092046e+02	4.88468871009413e-01,-4.98641780187895e-01
1.54549812627979e+02	4.85013832565786e-01,-4.98558582397023e-01
1.55624791585969e+02	4.81560112775966e-01,-4.98451468012618e-01
1.56707247613912e+02	4.78108042538712e-01,-4.98320462735100e-01
1.57797232718941e+02	4.74657952119952e-01,-4.98165597979115e-01
1.58894799269929e+02	4.71210171026677e-01,-4.97986910855174e-01
1.60000000000004e+02	4.67765027881463e-01,-4.97784444147979e-01
1.61112888009079e+02	4.64322850297694e-01,-4.97558246291467e-01
1.62233516766408e+02	4.60883964755621e-01,-4.97308371340592e-01
1.63361940113155e+02	4.57448696479330e-01,-4.97034878939892e-01
1.64498212264974e+02	4.54017369314726e-01,-4.96737834288846e-01
1.65642387814624e+02	4.50590305608632e-01,-4.96417308104090e-01
1.66794521734583e+02	4.47167826089098e-01,-4.96073376578511e-01
1.67954669379695e+02	4.43750249747000e-01,-4.95706121337272e-01
1.69122886489825e+02	4.40337893719041e-01,-4.95315629390811e-01
1.70299229192542e+02	4.36931073172230e-01,-4.94901993084870e-01
1.71483754005811e+02	4.33530101189926e-01,-4.94465310047598e-01
1.72676517840712e+02	4.30135288659541e-01,-4.94005683133791e-01
1.73877578004173e+02	4.26746944161978e-01,-4.93523220366330e-01
1.75086992201722e+02	4.23365373862887e-01,-4.93018034874865e-01
1.76304818540262e+02	4.19990881405815e-01,-4.92490244831828e-01
1.77531115530859e+02	4.16623767807337e-01,-4.91939973385827e-01
1.78765942091559e+02	4.13264331354217e-01,-4.91367348592494e-01
1.80009357550214e+02	4.09912867502700e-01,-4.90772503342862e-01
1.81261421647332e+02	4.06569668779978e-01,-4.90155575289341e-01
1.82522194538952e+02	4.03235024687908e-01,-4.89516706769367e-01
1.83791736799530e+02	3.99909221609042e-01,-4.88856044726802e-01
1.85070109424850e+02	3.96592542715020e-01,-4.88173740631175e-01
1.86357373834957e+02	3.93285267877398e-01,-4.87469950394822e-01
1.87653591877105e+02	3.89987673580946e-01,-4.86744834288030e-01
1.88958825828729e+02	3.86700032839477e-01,-4.85998556852255e-01
1.90273138400440e+02	3.83422615114252e-01,-4.85231286811506e-01
1.91596592739033e+02	3.80155686235005e-01,-4.84443196981979e-01
1.92929252430526e+02	3.76899508323619e-01,-4.83634464180023e-01
1.94271181503212e+02	3.73654339720507e-01,-4.82805269128538e-01
1.95622444430736e+02	3.70420434913716e-01,-4.81955796361883e-01
1.96983106135191e+02	3.67198044470794e-01,-4.81086234129388e-01
1.98353231990243e+02	3.63987414973445e-01,-4.80196774297561e-01
1.99732887824263e+02	3.60788788954988e-01,-4.79287612251076e-01
2.01122139923497e+02	3.57602404840661e-01,-4.78358946792642e-01
2.02521055035250e+02	3.54428496890766e-01,-4.77410980041828e-01
2.03929700371087e+02	3.51267295146674e-01,-4.76443917332953e-01
2.05348143610070e+02	3.48119025379722e-01,-4.75457967112118e-01
2.06776452902004e+02	3.44983909042972e-01,-4.74453340833478e-01
2.08214696870715e+02	3.41862163225876e-01,-4.73430252854839e-01
2.09662944617343e+02	3.38754000611824e-01,-4.72388920332677e-01
2.11121265723668e+02	3.35659629438578e-01,-4.71329563116651e-01
2.12589730255447e+02	3.32579253461597e-01,-4.70252403643729e-01
2.14068408765783e+02	3.29513071920237e-01,-4.69157666831979e-01
2.15557372298516e+02	3.26461279506817e-01,-4.68045579974134e-01
2.17056692391633e+02	3.23424066338548e-01,-4.66916372631016e-01
2.18566441080709e+02	3.20401617932288e-01,-4.65770276524893e-01
2.20086690902365e+02	3.17394115182132e-01,-4.64607525432855e-01
2.21617514897754e+02	3.14401734339792e-01,-4.63428355080301e-01
2.23158986616071e+02	3.11424646997762e-01,-4.62233003034605e-01
2.24711180118085e+02	3.08463020075228e-01,-4.61021708599048e-01
2.26274169979701e+02	3.05517015806706e-01,-4.59794712707085e-01
2.27848031295537e+02	3.02586791733365e-01,-4.58552257817041e-01
2.29432839682538e+02	2.99672500697020e-01,-4.57294587807284e-01
2.31028671283605e+02	2.96774290836737e-01,-4.56021947871968e-01
2.32635602771256e+02	2.93892305588039e-01,-4.54734584417417e-01
2.34253711351306e+02	2.91026683684648e-01,-4.53432744959198e-01
2.35883074766582e+02	2.88177559162742e-01,-4.52116678019978e-01
2.37523771300654e+02	2.85345061367675e-01,-4.50786633028206e-01
2.39175879781596e+02	2.82529314963117e-01,-4.49442860217701e-01
2.40839479585777e+02	2.79730439942571e-01,-4.48085610528192e-01
2.42514650641670e+02	2.76948551643212e-01,-4.46715135506884e-01
2.44201473433696e+02	2.74183760762009e-01,-4.45331687211090e-01
2.45900029006089e+02	2.71436173374075e-01,-4.43935518111999e-01
2.47610398966789e+02	2.68705890953188e-01,-4.42526880999624e-01
2.49332665491367e+02	2.65993010394442e-01,-4.41106028888981e-01
2.51066911326967e+02	2.63297624038965e-01,-4.39673214927546e-01
2.52813219796288e+02	2.60619819700652e-01,-4.38228692304045e-01
2.54571674801581e+02	2.57959680694860e-01,-4.36772714158602e-01
2.56342360828686e+02	2.55317285869005e-01,-4.35305533494312e-01
2.58125362951087e+02	2.52692709635007e-01,-4.33827403090251e-01
2.59920766834002e+02	2.50086022003520e-01,-4.32338575415980e-01
2.61728658738497e+02	2.47497288619899e-01,-4.30839302547569e-01
2.63549125525631e+02	2.44926570801835e-01,-4.29329836085173e-01
2.65382254660629e+02	2.42373925578605e-01,-4.27810427072198e-01
2.67228134217086e+02	2.39839405731873e-01,-4.26281325916069e-01
2.69086852881196e+02	2.37323059837993e-01,-4.24742782310650e-01
2.70958499956016e+02	2.34824932311737e-01,-4.23195045160313e-01
2.72843165365754e+02	2.32345063451410e-01,-4.21638362505702e-01
2.74740939660089e+02	2.29883489485271e-01,-4.20072981451189e-01
2.76651914018525e+02	2.27440242619218e-01,-4.18499148094065e-01
2.78576180254768e+02	2.25015351085668e-01,-4.16917107455454e-01
2.80513830821139e+02	2.22608839193573e-01,-4.15327103412986e-01
2.82464958813018e+02	2.20220727379520e-01,-4.13729378635226e-01
2.84429657973310e+02	2.17851032259854e-01,-4.12124174517880e-01
2.86408022696959e+02	2.15499766683757e-01,-4.10511731121777e-01
2.88400148035474e+02	2.13166939787242e-01,-4.08892287112631e-01
2.90406129701500e+02	2.10852557047991e-01,-4.07266079702603e-01
2.92426064073417e+02	2.08556620340987e-01,-4.05633344593647e-01
2.94460048199969e+02	2.06279127994891e-01,-4.03994315922645e-01
2.96508179804927e+02	2.04020074849086e-01,-4.02349226208346e-01
2.98570557291787e+02	2.01779452311370e-01,-4.00698306300078e-01
3.00647279748492e+02	1.99557248416204e-01,-3.99041785328255e-01
3.02738446952199e+02	1.97353447883500e-01,-3.97379890656658e-01
3.04844159374069e+02	1.95168032177867e-01,-3.95712847836490e-01
3.06964518184094e+02	1.93000979568288e-01,-3.94040880562192e-01
3.09099625255960e+02	1.90852265188157e-01,-3.92364210629013e-01
3.11249583171940e+02	1.88721861095644e-01,-3.90683057892320e-01
3.13414495227826e+02	1.86609736334335e-01,-3.88997640228638e-01
3.15594465437884e+02	1.84515856994093e-01,-3.87308173498407e-01
3.17789598539861e+02	1.82440186272103e-01,-3.85614871510440e-01
3.20000000000009e+02	1.80382684534053e-01,-3.83917945988058e-01
3.22225776018160e+02	1.78343309375407e-01,-3.82217606536904e-01
3.24467033532819e+02	1.76322015682726e-01,-3.80514060614396e-01
3.26723880226312e+02	1.74318755695002e-01,-3.78807513500817e-01
3.28996424529951e+02	1.72333479064951e-01,-3.77098168272011e-01
3.31284775629251e+02	1.70366132920244e-01,-3.75386225773675e-01
3.33589043469169e+02	1.68416661924625e-01,-3.73671884597207e-01
3.35909338759392e+02	1.66485008338877e-01,-3.71955341057112e-01
3.38245772979652e+02	1.64571112081610e-01,-3.70236789169924e-01
