Freq.	V(rl)
4.35362068217837e+03	7.68452220144998e-02,-1.40690972426495e-01
4.35663942817622e+03	7.67633098997673e-02,-1.40638324505314e-01
4.35966026733471e+03	7.66814589553435e-02,-1.40585648535483e-01
4.36268320110519e+03	7.65996691912966e-02,-1.40532944598830e-01
4.36570823094005e+03	7.65179406175615e-02,-1.40480212777145e-01
4.36873535829267e+03	7.64362732439401e-02,-1.40427453152184e-01
4.37176458461744e+03	7.63546670800992e-02,-1.40374665805669e-01
4.37479591136977e+03	7.62731221355791e-02,-1.40321850819280e-01
4.37782934000606e+03	7.61916384197834e-02,-1.40269008274666e-01
4.38086487198374e+03	7.61102159419893e-02,-1.40216138253433e-01
4.38390250876123e+03	7.60288547113377e-02,-1.40163240837153e-01
4.38694225179798e+03	7.59475547368352e-02,-1.40110316107364e-01
4.38998410255445e+03	7.58663160273627e-02,-1.40057364145562e-01
4.39302806249209e+03	7.57851385916776e-02,-1.40004385033198e-01
4.39607413307338e+03	7.57040224383847e-02,-1.39951378851702e-01
4.39912231576183e+03	7.56229675759804e-02,-1.39898345682449e-01
4.40217261202194e+03	7.55419740128236e-02,-1.39845285606780e-01
4.40522502331923e+03	7.54610417571311e-02,-1.39792198706007e-01
4.40827955112025e+03	7.53801708170059e-02,-1.39739085061389e-01
4.41133619689255e+03	7.52993612004095e-02,-1.39685944754157e-01
4.41439496210470e+03	7.52186129151832e-02,-1.39632777865491e-01
4.41745584822631e+03	7.51379259690335e-02,-1.39579584476540e-01
4.42051885672797e+03	7.50573003695345e-02,-1.39526364668411e-01
4.42358398908133e+03	7.49767361241322e-02,-1.39473118522173e-01
4.42665124675903e+03	7.48962332401531e-02,-1.39419846118844e-01
4.42972063123475e+03	7.48157917247770e-02,-1.39366547539419e-01
4.43279214398318e+03	7.47354115850727e-02,-1.39313222864836e-01
4.43586578648005e+03	7.46550928279693e-02,-1.39259872176000e-01
4.43894156020208e+03	7.45748354602747e-02,-1.39206495553770e-01
4.44201946662705e+03	7.44946394886571e-02,-1.39153093078973e-01
4.44509950723375e+03	7.44145049196661e-02,-1.39099664832386e-01
4.44818168350199e+03	7.43344317597248e-02,-1.39046210894744e-01
4.45126599691262e+03	7.42544200151229e-02,-1.38992731346742e-01
4.45435244894749e+03	7.41744696920242e-02,-1.38939226269035e-01
4.45744104108950e+03	7.40945807964700e-02,-1.38885695742228e-01
4.46053177482259e+03	7.40147533343651e-02,-1.38832139846892e-01
4.46362465163169e+03	7.39349873114864e-02,-1.38778558663557e-01
4.46671967300280e+03	7.38552827334974e-02,-1.38724952272697e-01
4.46981684042292e+03	7.37756396059297e-02,-1.38671320754748e-01
4.47291615538010e+03	7.36960579341772e-02,-1.38617664190111e-01
4.47601761936342e+03	7.36165377235228e-02,-1.38563982659133e-01
4.47912123386298e+03	7.35370789791161e-02,-1.38510276242118e-01
4.48222700036992e+03	7.34576817059734e-02,-1.38456545019336e-01
4.48533492037641e+03	7.33783459090007e-02,-1.38402789070998e-01
4.48844499537568e+03	7.32990715929649e-02,-1.38349008477283e-01
4.49155722686196e+03	7.32198587625191e-02,-1.38295203318313e-01
4.49467161633053e+03	7.31407074221792e-02,-1.38241373674178e-01
4.49778816527771e+03	7.30616175763436e-02,-1.38187519624913e-01
4.50090687520086e+03	7.29825892292887e-02,-1.38133641250510e-01
4.50402774759836e+03	7.29036223851547e-02,-1.38079738630919e-01
4.50715078396966e+03	7.28247170479665e-02,-1.38025811846041e-01
4.51027598581523e+03	7.27458732216236e-02,-1.37971860975730e-01
4.51340335463657e+03	7.26670909098980e-02,-1.37917886099798e-01
4.51653289193625e+03	7.25883701164408e-02,-1.37863887298005e-01
4.51966459921785e+03	7.25097108447781e-02,-1.37809864650069e-01
4.52279847798602e+03	7.24311130983111e-02,-1.37755818235660e-01
4.52593452974643e+03	7.23525768803145e-02,-1.37701748134403e-01
4.52907275600582e+03	7.22741021939550e-02,-1.37647654425866e-01
4.53221315827195e+03	7.21956890422584e-02,-1.37593537189582e-01
4.53535573805364e+03	7.21173374281305e-02,-1.37539396505033e-01
4.53850049686075e+03	7.20390473543618e-02,-1.37485232451650e-01
4.54164743620419e+03	7.19608188236229e-02,-1.37431045108813e-01
4.54479655759591e+03	7.18826518384401e-02,-1.37376834555869e-01
4.54794786254893e+03	7.18045464012536e-02,-1.37322600872092e-01
4.55110135257729e+03	7.17265025143474e-02,-1.37268344136732e-01
4.55425702919610e+03	7.16485201798946e-02,-1.37214064428982e-01
4.55741489392152e+03	7.15705993999642e-02,-1.37159761827972e-01
4.56057494827074e+03	7.14927401764715e-02,-1.37105436412809e-01
4.56373719376203e+03	7.14149425112424e-02,-1.37051088262524e-01
4.56690163191470e+03	7.13372064059616e-02,-1.36996717456118e-01
4.57006826424911e+03	7.12595318621980e-02,-1.36942324072534e-01
4.57323709228668e+03	7.11819188814048e-02,-1.36887908190663e-01
4.57640811754988e+03	7.11043674649049e-02,-1.36833469889355e-01
4.57958134156224e+03	7.10268776139079e-02,-1.36779009247402e-01
4.58275676584835e+03	7.09494493295042e-02,-1.36724526343545e-01
4.58593439193385e+03	7.08720826126605e-02,-1.36670021256480e-01
4.58911422134543e+03	7.07947774642247e-02,-1.36615494064849e-01
4.59229625561086e+03	7.07175338849298e-02,-1.36560944847239e-01
4.59548049625896e+03	7.06403518753779e-02,-1.36506373682196e-01
4.59866694481960e+03	7.05632314360628e-02,-1.36451780648206e-01
4.60185560282372e+03	7.04861725673538e-02,-1.36397165823707e-01
4.60504647180333e+03	7.04091752695062e-02,-1.36342529287083e-01
4.60823955329148e+03	7.03322395426553e-02,-1.36287871116665e-01
4.61143484882230e+03	7.02553653868102e-02,-1.36233191390741e-01
4.61463235993098e+03	7.01785528018706e-02,-1.36178490187536e-01
4.61783208815377e+03	7.01018017876129e-02,-1.36123767585230e-01
4.62103403502800e+03	7.00251123437085e-02,-1.36069023661939e-01
4.62423820209205e+03	6.99484844696866e-02,-1.36014258495744e-01
4.62744459088537e+03	6.98719181649868e-02,-1.35959472164654e-01
4.63065320294848e+03	6.97954134289029e-02,-1.35904664746645e-01
4.63386403982296e+03	6.97189702606368e-02,-1.35849836319620e-01
4.63707710305148e+03	6.96425886592599e-02,-1.35794986961441e-01
4.64029239417775e+03	6.95662686237292e-02,-1.35740116749912e-01
4.64350991474658e+03	6.94900101528901e-02,-1.35685225762782e-01
4.64672966630384e+03	6.94138132454637e-02,-1.35630314077749e-01
4.64995165039646e+03	6.93376779000576e-02,-1.35575381772457e-01
4.65317586857245e+03	6.92616041151681e-02,-1.35520428924491e-01
4.65640232238090e+03	6.91855918891660e-02,-1.35465455611391e-01
4.65963101337197e+03	6.91096412203213e-02,-1.35410461910627e-01
4.66286194309689e+03	6.90337521067769e-02,-1.35355447899627e-01
4.66609511310798e+03	6.89579245465586e-02,-1.35300413655762e-01
4.66933052495862e+03	6.88821585375842e-02,-1.35245359256346e-01
4.67256818020327e+03	6.88064540776633e-02,-1.35190284778629e-01
4.67580808039748e+03	6.87308111644703e-02,-1.35135190299824e-01
4.67905022709786e+03	6.86552297955868e-02,-1.35080075897071e-01
4.68229462186212e+03	6.85797099684637e-02,-1.35024941647464e-01
4.68554126624902e+03	6.85042516804487e-02,-1.34969787628037e-01
4.68879016181845e+03	6.84288549287659e-02,-1.34914613915772e-01
4.69204131013132e+03	6.83535197105381e-02,-1.34859420587586e-01
4.69529471274968e+03	6.82782460227674e-02,-1.34804207720346e-01
4.69855037123662e+03	6.82030338623423e-02,-1.34748975390862e-01
4.70180828715634e+03	6.81278832260372e-02,-1.34693723675887e-01
4.70506846207411e+03	6.80527941105176e-02,-1.34638452652114e-01
4.70833089755630e+03	6.79777665123329e-02,-1.34583162396182e-01
4.71159559517034e+03	6.79028004279242e-02,-1.34527852984671e-01
4.71486255648479e+03	6.78278958536125e-02,-1.34472524494105e-01
4.71813178306924e+03	6.77530527856195e-02,-1.34417177000946e-01
4.72140327649443e+03	6.76782712200427e-02,-1.34361810581603e-01
4.72467703833214e+03	6.76035511528725e-02,-1.34306425312426e-01
4.72795307015526e+03	6.75288925799880e-02,-1.34251021269705e-01
4.73123137353777e+03	6.74542954971593e-02,-1.34195598529672e-01
4.73451195005475e+03	6.73797599000395e-02,-1.34140157168503e-01
4.73779480128236e+03	6.73052857841793e-02,-1.34084697262309e-01
4.74107992879785e+03	6.72308731450066e-02,-1.34029218887154e-01
4.74436733417957e+03	6.71565219778490e-02,-1.33973722119031e-01
4.74765701900697e+03	6.70822322779224e-02,-1.33918207033878e-01
4.75094898486058e+03	6.70080040403322e-02,-1.33862673707574e-01
4.75424323332204e+03	6.69338372600665e-02,-1.33807122215942e-01
4.75753976597409e+03	6.68597319320156e-02,-1.33751552634739e-01
4.76083858440055e+03	6.67856880509506e-02,-1.33695965039667e-01
4.76413969018634e+03	6.67117056115413e-02,-1.33640359506363e-01
4.76744308491750e+03	6.66377846083363e-02,-1.33584736110415e-01
4.77074877018115e+03	6.65639250357919e-02,-1.33529094927335e-01
4.77405674756551e+03	6.64901268882435e-02,-1.33473436032586e-01
4.77736701865993e+03	6.64163901599138e-02,-1.33417759501573e-01
4.78067958505481e+03	6.63427148449378e-02,-1.33362065409624e-01
4.78399444834170e+03	6.62691009373220e-02,-1.33306353832024e-01
4.78731161011324e+03	6.61955484309733e-02,-1.33250624843987e-01
4.79063107196316e+03	6.61220573196866e-02,-1.33194878520672e-01
4.79395283548631e+03	6.60486275971599e-02,-1.33139114937169e-01
4.79727690227864e+03	6.59752592569712e-02,-1.33083334168514e-01
4.80060327393721e+03	6.59019522925957e-02,-1.33027536289679e-01
4.80393195206018e+03	6.58287066974038e-02,-1.32971721375573e-01
4.80726293824683e+03	6.57555224646569e-02,-1.32915889501044e-01
4.81059623409754e+03	6.56823995875141e-02,-1.32860040740878e-01
4.81393184121380e+03	6.56093380590220e-02,-1.32804175169799e-01
4.81726976119821e+03	6.55363378721229e-02,-1.32748292862469e-01
4.82060999565450e+03	6.54633990196596e-02,-1.32692393893485e-01
4.82395254618747e+03	6.53905214943563e-02,-1.32636478337389e-01
4.82729741440308e+03	6.53177052888465e-02,-1.32580546268648e-01
4.83064460190838e+03	6.52449503956456e-02,-1.32524597761678e-01
4.83399411031153e+03	6.51722568071740e-02,-1.32468632890824e-01
4.83734594122181e+03	6.50996245157332e-02,-1.32412651730377e-01
4.84070009624961e+03	6.50270535135376e-02,-1.32356654354553e-01
4.84405657700647e+03	6.49545437926873e-02,-1.32300640837511e-01
4.84741538510500e+03	6.48820953451795e-02,-1.32244611253346e-01
4.85077652215895e+03	6.48097081629033e-02,-1.32188565676092e-01
4.85413998978320e+03	6.47373822376519e-02,-1.32132504179714e-01
4.85750578959372e+03	6.46651175611105e-02,-1.32076426838114e-01
4.86087392320764e+03	6.45929141248583e-02,-1.32020333725135e-01
4.86424439224318e+03	6.45207719203713e-02,-1.31964224914552e-01
4.86761719831969e+03	6.44486909390323e-02,-1.31908100480071e-01
4.87099234305765e+03	6.43766711721105e-02,-1.31851960495341e-01
4.87436982807865e+03	6.43047126107766e-02,-1.31795805033943e-01
4.87774965500542e+03	6.42328152460881e-02,-1.31739634169399e-01
4.88113182546181e+03	6.41609790690224e-02,-1.31683447975155e-01
4.88451634107279e+03	6.40892040704343e-02,-1.31627246524601e-01
4.88790320346446e+03	6.40174902410943e-02,-1.31571029891053e-01
4.89129241426405e+03	6.39458375716512e-02,-1.31514798147775e-01
4.89468397509992e+03	6.38742460526638e-02,-1.31458551367957e-01
4.89807788760154e+03	6.38027156745911e-02,-1.31402289624722e-01
4.90147415339955e+03	6.37312464277892e-02,-1.31346012991131e-01
4.90487277412568e+03	6.36598383025126e-02,-1.31289721540177e-01
4.90827375141281e+03	6.35884912889128e-02,-1.31233415344789e-01
4.91167708689496e+03	6.35172053770404e-02,-1.31177094477831e-01
4.91508278220726e+03	6.34459805568515e-02,-1.31120759012098e-01
4.91849083898598e+03	6.33748168181977e-02,-1.31064409020319e-01
4.92190125886856e+03	6.33037141508364e-02,-1.31008044575155e-01
4.92531404349351e+03	6.32326725444126e-02,-1.30951665749208e-01
4.92872919450055e+03	6.31616919884857e-02,-1.30895272615003e-01
4.93214671353047e+03	6.30907724725095e-02,-1.30838865245006e-01
4.93556660222524e+03	6.30199139858297e-02,-1.30782443711617e-01
4.93898886222795e+03	6.29491165177176e-02,-1.30726008087157e-01
4.94241349518285e+03	6.28783800573246e-02,-1.30669558443892e-01
4.94584050273530e+03	6.28077045937115e-02,-1.30613094854016e-01
4.94926988653182e+03	6.27370901158303e-02,-1.30556617389661e-01
4.95270164822007e+03	6.26665366125606e-02,-1.30500126122878e-01
4.95613578944885e+03	6.25960440726513e-02,-1.30443621125668e-01
4.95957231186810e+03	6.25256124847734e-02,-1.30387102469954e-01
4.96301121712891e+03	6.24552418375059e-02,-1.30330570227586e-01
4.96645250688352e+03	6.23849321193140e-02,-1.30274024470358e-01
4.96989618278529e+03	6.23146833185753e-02,-1.30217465269989e-01
4.97334224648876e+03	6.22444954235660e-02,-1.30160892698133e-01
4.97679069964960e+03	6.21743684224751e-02,-1.30104306826370e-01
4.98024154392463e+03	6.21043023033745e-02,-1.30047707726223e-01
4.98369478097181e+03	6.20342970542755e-02,-1.29991095469125e-01
4.98715041245026e+03	6.19643526630506e-02,-1.29934470126469e-01
4.99060844002026e+03	6.18944691175119e-02,-1.29877831769553e-01
4.99406886534322e+03	6.18246464053491e-02,-1.29821180469627e-01
4.99753169008171e+03	6.17548845141802e-02,-1.29764516297854e-01
5.00099691589947e+03	6.16851834315132e-02,-1.29707839325339e-01
5.00446454446136e+03	6.16155431447642e-02,-1.29651149623115e-01
5.00793457743342e+03	6.15459636412521e-02,-1.29594447262146e-01
5.01140701648283e+03	6.14764449082084e-02,-1.29537732313325e-01
5.01488186327795e+03	6.14069869327595e-02,-1.29481004847480e-01
5.01835911948827e+03	6.13375897019490e-02,-1.29424264935361e-01
5.02183878678445e+03	6.12682532027237e-02,-1.29367512647653e-01
5.02532086683831e+03	6.11989774219341e-02,-1.29310748054971e-01
5.02880536132282e+03	6.11297623463319e-02,-1.29253971227862e-01
5.03229227191212e+03	6.10606079625851e-02,-1.29197182236800e-01
5.03578160028151e+03	6.09915142572617e-02,-1.29140381152190e-01
5.03927334810744e+03	6.09224812168458e-02,-1.29083568044362e-01
5.04276751706753e+03	6.08535088277161e-02,-1.29026742983585e-01
5.04626410884058e+03	6.07845970761659e-02,-1.28969906040050e-01
5.04976312510652e+03	6.07157459483953e-02,-1.28913057283880e-01
5.05326456754647e+03	6.06469554305174e-02,-1.28856196785124e-01
5.05676843784271e+03	6.05782255085406e-02,-1.28799324613766e-01
5.06027473767868e+03	6.05095561683948e-02,-1.28742440839715e-01
5.06378346873900e+03	6.04409473959092e-02,-1.28685545532809e-01
5.06729463270945e+03	6.03723991768310e-02,-1.28628638762814e-01
5.07080823127697e+03	6.03039114968095e-02,-1.28571720599426e-01
5.07432426612969e+03	6.02354843413980e-02,-1.28514791112273e-01
5.07784273895690e+03	6.01671176960681e-02,-1.28457850370909e-01
5.08136365144905e+03	6.00988115461982e-02,-1.28400898444813e-01
5.08488700529777e+03	6.00305658770814e-02,-1.28343935403393e-01
5.08841280219589e+03	5.99623806739137e-02,-1.28286961315989e-01
5.09194104383737e+03	5.98942559217961e-02,-1.28229976251871e-01
5.09547173191736e+03	5.98261916057533e-02,-1.28172980280230e-01
5.09900486813221e+03	5.97581877107131e-02,-1.28115973470188e-01
5.10254045417941e+03	5.96902442215173e-02,-1.28058955890795e-01
5.10607849175765e+03	5.96223611229137e-02,-1.28001927611030e-01
5.10961898256679e+03	5.95545383995678e-02,-1.27944888699795e-01
5.11316192830786e+03	5.94867760360399e-02,-1.27887839225933e-01
5.11670733068310e+03	5.94190740168324e-02,-1.27830779258193e-01
5.12025519139589e+03	5.93514323263306e-02,-1.27773708865268e-01
5.12380551215082e+03	5.92838509488505e-02,-1.27716628115770e-01
5.12735829465364e+03	5.92163298686033e-02,-1.27659537078246e-01
5.13091354061132e+03	5.91488690697315e-02,-1.27602435821160e-01
5.13447125173196e+03	5.90814685362690e-02,-1.27545324412915e-01
5.13803142972489e+03	5.90141282521811e-02,-1.27488202921830e-01
5.14159407630061e+03	5.89468482013455e-02,-1.27431071416151e-01
5.14515919317080e+03	5.88796283675353e-02,-1.27373929964062e-01
5.14872678204832e+03	5.88124687344564e-02,-1.27316778633660e-01
5.15229684464725e+03	5.87453692857185e-02,-1.27259617492976e-01
5.15586938268282e+03	5.86783300048364e-02,-1.27202446609974e-01
5.15944439787148e+03	5.86113508752616e-02,-1.27145266052528e-01
5.16302189193084e+03	5.85444318803423e-02,-1.27088075888450e-01
5.16660186657974e+03	5.84775730033523e-02,-1.27030876185472e-01
5.17018432353817e+03	5.84107742274704e-02,-1.26973667011257e-01
5.17376926452734e+03	5.83440355357893e-02,-1.26916448433395e-01
5.17735669126965e+03	5.82773569113311e-02,-1.26859220519392e-01
5.18094660548869e+03	5.82107383370122e-02,-1.26801983336696e-01
5.18453900890923e+03	5.81441797956829e-02,-1.26744736952665e-01
5.18813390325727e+03	5.80776812700999e-02,-1.26687481434591e-01
5.19173129025998e+03	5.80112427429345e-02,-1.26630216849692e-01
5.19533117164573e+03	5.79448641967886e-02,-1.26572943265103e-01
5.19893354914411e+03	5.78785456141550e-02,-1.26515660747898e-01
5.20253842448588e+03	5.78122869774577e-02,-1.26458369365070e-01
5.20614579940301e+03	5.77460882690480e-02,-1.26401069183528e-01
5.20975567562868e+03	5.76799494711804e-02,-1.26343760270118e-01
5.21336805489727e+03	5.76138705660215e-02,-1.26286442691610e-01
5.21698293894436e+03	5.75478515356655e-02,-1.26229116514695e-01
5.22060032950672e+03	5.74818923621147e-02,-1.26171781805996e-01
5.22422022832234e+03	5.74159930273117e-02,-1.26114438632044e-01
5.22784263713042e+03	5.73501535130794e-02,-1.26057087059320e-01
5.23146755767135e+03	5.72843738011974e-02,-1.25999727154205e-01
5.23509499168674e+03	5.72186538733423e-02,-1.25942358983018e-01
5.23872494091940e+03	5.71529937111074e-02,-1.25884982612004e-01
5.24235740711334e+03	5.70873932960193e-02,-1.25827598107323e-01
5.24599239201380e+03	5.70218526095141e-02,-1.25770205535064e-01
5.24962989736721e+03	5.69563716329336e-02,-1.25712804961252e-01
5.25326992492124e+03	5.68909503475611e-02,-1.25655396451819e-01
5.25691247642473e+03	5.68255887345977e-02,-1.25597980072624e-01
5.26055755362777e+03	5.67602867751473e-02,-1.25540555889461e-01
5.26420515828164e+03	5.66950444502515e-02,-1.25483123968036e-01
5.26785529213884e+03	5.66298617408628e-02,-1.25425684373984e-01
5.27150795695310e+03	5.65647386278602e-02,-1.25368237172862e-01
5.27516315447935e+03	5.64996750920299e-02,-1.25310782430158e-01
5.27882088647373e+03	5.64346711140889e-02,-1.25253320211277e-01
5.28248115469362e+03	5.63697266746818e-02,-1.25195850581545e-01
5.28614396089761e+03	5.63048417543604e-02,-1.25138373606219e-01
5.28980930684549e+03	5.62400163336043e-02,-1.25080889350476e-01
5.29347719429830e+03	5.61752503928131e-02,-1.25023397879417e-01
5.29714762501828e+03	5.61105439123181e-02,-1.24965899258060e-01
5.30082060076891e+03	5.60458968723552e-02,-1.24908393551359e-01
5.30449612331487e+03	5.59813092530927e-02,-1.24850880824183e-01
5.30817419442209e+03	5.59167810346232e-02,-1.24793361141323e-01
5.31185481585769e+03	5.58523121969487e-02,-1.24735834567502e-01
5.31553798939006e+03	5.57879027200195e-02,-1.24678301167351e-01
5.31922371678877e+03	5.57235525836835e-02,-1.24620761005437e-01
5.32291199982466e+03	5.56592617677221e-02,-1.24563214146247e-01
5.32660284026975e+03	5.55950302518302e-02,-1.24505660654195e-01
5.33029623989734e+03	5.55308580156520e-02,-1.24448100593601e-01
5.33399220048193e+03	5.54667450387263e-02,-1.24390534028728e-01
5.33769072379925e+03	5.54026913005375e-02,-1.24332961023747e-01
5.34139181162626e+03	5.53386967804808e-02,-1.24275381642759e-01
5.34509546574118e+03	5.52747614578737e-02,-1.24217795949792e-01
5.34880168792342e+03	5.52108853119724e-02,-1.24160204008784e-01
5.35251047995365e+03	5.51470683219558e-02,-1.24102605883599e-01
5.35622184361379e+03	5.50833104669024e-02,-1.24045001638039e-01
5.35993578068695e+03	5.50196117258534e-02,-1.23987391335803e-01
5.36365229295752e+03	5.49559720777498e-02,-1.23929775040531e-01
5.36737138221109e+03	5.48923915014682e-02,-1.23872152815778e-01
5.37109305023453e+03	5.48288699758012e-02,-1.23814524725026e-01
5.37481729881592e+03	5.47654074794887e-02,-1.23756890831667e-01
5.37854412974458e+03	5.47020039911757e-02,-1.23699251199027e-01
5.38227354481108e+03	5.46386594894353e-02,-1.23641605890355e-01
5.38600554580724e+03	5.45753739527771e-02,-1.23583954968813e-01
5.38974013452609e+03	5.45121473596392e-02,-1.23526298497487e-01
5.39347731276194e+03	5.44489796883694e-02,-1.23468636539393e-01
5.39721708231032e+03	5.43858709172638e-02,-1.23410969157455e-01
5.40095944496802e+03	5.43228210245286e-02,-1.23353296414533e-01
5.40470440253307e+03	5.42598299883070e-02,-1.23295618373399e-01
5.40845195680474e+03	5.41968977866721e-02,-1.23237935096747e-01
5.41220210958356e+03	5.41340243976149e-02,-1.23180246647200e-01
5.41595486267130e+03	5.40712097990644e-02,-1.23122553087293e-01
5.41971021787098e+03	5.40084539688682e-02,-1.23064854479492e-01
5.42346817698687e+03	5.39457568848120e-02,-1.23007150886177e-01
5.42722874182450e+03	5.38831185246160e-02,-1.22949442369645e-01
5.43099191419064e+03	5.38205388659000e-02,-1.22891728992133e-01
5.43475769589332e+03	5.37580178862536e-02,-1.22834010815775e-01
5.43852608874181e+03	5.36955555631551e-02,-1.22776287902650e-01
5.44229709454666e+03	5.36331518740488e-02,-1.22718560314736e-01
5.44607071511966e+03	5.35708067962796e-02,-1.22660828113951e-01
5.44984695227385e+03	5.35085203071474e-02,-1.22603091362118e-01
5.45362580782354e+03	5.34462923838723e-02,-1.22545350120987e-01
5.45740728358430e+03	5.33841230035832e-02,-1.22487604452241e-01
5.46119138137293e+03	5.33220121433801e-02,-1.22429854417461e-01
5.46497810300753e+03	5.32599597802567e-02,-1.22372100078171e-01
5.46876745030743e+03	5.31979658911586e-02,-1.22314341495803e-01
5.47255942509324e+03	5.31360304529604e-02,-1.22256578731709e-01
5.47635402918683e+03	5.30741534424659e-02,-1.22198811847166e-01
5.48015126441132e+03	5.30123348364083e-02,-1.22141040903372e-01
5.48395113259111e+03	5.29505746114422e-02,-1.22083265961451e-01
5.48775363555186e+03	5.28888727441871e-02,-1.22025487082428e-01
5.49155877512048e+03	5.28272292111614e-02,-1.21967704327270e-01
5.49536655312517e+03	5.27656439888326e-02,-1.21909917756852e-01
5.49917697139540e+03	5.27041170535909e-02,-1.21852127431977e-01
5.50299003176188e+03	5.26426483817687e-02,-1.21794333413362e-01
5.50680573605661e+03	5.25812379496209e-02,-1.21736535761651e-01
5.51062408611286e+03	5.25198857333491e-02,-1.21678734537401e-01
5.51444508376516e+03	5.24585917090817e-02,-1.21620929801091e-01
5.51826873084933e+03	5.23973558528706e-02,-1.21563121613128e-01
5.52209502920246e+03	5.23361781407185e-02,-1.21505310033829e-01
5.52592398066288e+03	5.22750585485557e-02,-1.21447495123433e-01
5.52975558707025e+03	5.22139970522403e-02,-1.21389676942106e-01
5.53358985026546e+03	5.21529936275702e-02,-1.21331855549927e-01
5.53742677209070e+03	5.20920482502789e-02,-1.21274031006898e-01
5.54126635438943e+03	5.20311608960326e-02,-1.21216203372940e-01
5.54510859900638e+03	5.19703315404260e-02,-1.21158372707899e-01
5.54895350778758e+03	5.19095601590093e-02,-1.21100539071527e-01
5.55280108258032e+03	5.18488467272427e-02,-1.21042702523513e-01
5.55665132523319e+03	5.17881912205385e-02,-1.20984863123455e-01
5.56050423759604e+03	5.17275936142386e-02,-1.20927020930874e-01
5.56435982152001e+03	5.16670538836217e-02,-1.20869176005212e-01
5.56821807885754e+03	5.16065720039082e-02,-1.20811328405825e-01
5.57207901146234e+03	5.15461479502404e-02,-1.20753478191998e-01
5.57594262118940e+03	5.14857816977100e-02,-1.20695625422929e-01
5.57980890989500e+03	5.14254732213468e-02,-1.20637770157735e-01
5.58367787943672e+03	5.13652224960992e-02,-1.20579912455462e-01
5.58754953167341e+03	5.13050294968735e-02,-1.20522052375063e-01
5.59142386846522e+03	5.12448941985066e-02,-1.20464189975415e-01
5.59530089167359e+03	5.11848165757663e-02,-1.20406325315321e-01
5.59918060316124e+03	5.11247966033711e-02,-1.20348458453491e-01
5.60306300479220e+03	5.10648342559666e-02,-1.20290589448565e-01
5.60694809843177e+03	5.10049295081343e-02,-1.20232718359101e-01
5.61083588594657e+03	5.09450823343985e-02,-1.20174845243574e-01
5.61472636920448e+03	5.08852927092348e-02,-1.20116970160373e-01
5.61861955007471e+03	5.08255606070277e-02,-1.20059093167820e-01
5.62251543042774e+03	5.07658860021288e-02,-1.20001214324144e-01
5.62641401213537e+03	5.07062688688104e-02,-1.19943333687500e-01
5.63031529707067e+03	5.06467091813005e-02,-1.19885451315956e-01
5.63421928710804e+03	5.05872069137522e-02,-1.19827567267504e-01
5.63812598412315e+03	5.05277620402632e-02,-1.19769681600056e-01
5.64203538999299e+03	5.04683745348643e-02,-1.19711794371445e-01
5.64594750659585e+03	5.04090443715466e-02,-1.19653905639410e-01
5.64986233581131e+03	5.03497715242192e-02,-1.19596015461626e-01
5.65377987952027e+03	5.02905559667327e-02,-1.19538123895681e-01
5.65770013960492e+03	5.02313976728947e-02,-1.19480230999078e-01
5.66162311794876e+03	5.01722966164465e-02,-1.19422336829239e-01
5.66554881643660e+03	5.01132527710641e-02,-1.19364441443511e-01
5.66947723695456e+03	5.00542661103653e-02,-1.19306544899159e-01
5.67340838139005e+03	4.99953366079142e-02,-1.19248647253362e-01
5.67734225163181e+03	4.99364642372210e-02,-1.19190748563219e-01
5.68127884956987e+03	4.98776489717232e-02,-1.19132848885754e-01
5.68521817709559e+03	4.98188907848089e-02,-1.19074948277904e-01
5.68916023610162e+03	4.97601896498092e-02,-1.19017046796527e-01
5.69310502848195e+03	4.97015455399905e-02,-1.18959144498401e-01
5.69705255613185e+03	4.96429584285818e-02,-1.18901241440214e-01
5.70100282094794e+03	4.95844282887175e-02,-1.18843337678592e-01
5.70495582482812e+03	4.95259550935136e-02,-1.18785433270058e-01
5.70891156967163e+03	4.94675388160073e-02,-1.18727528271067e-01
5.71287005737902e+03	4.94091794291874e-02,-1.18669622737988e-01
5.71683128985216e+03	4.93508769059753e-02,-1.18611716727114e-01
5.72079526899424e+03	4.92926312192486e-02,-1.18553810294650e-01
5.72476199670975e+03	4.92344423418254e-02,-1.18495903496721e-01
5.72873147490453e+03	4.91763102464608e-02,-1.18437996389376e-01
5.73270370548572e+03	4.91182349058590e-02,-1.18380089028579e-01
5.73667869036179e+03	4.90602162926690e-02,-1.18322181470212e-01
5.74065643144254e+03	4.90022543794890e-02,-1.18264273770073e-01
5.74463693063909e+03	4.89443491388474e-02,-1.18206365983888e-01
5.74862018986387e+03	4.88865005432409e-02,-1.18148458167288e-01
5.75260621103066e+03	4.88287085650819e-02,-1.18090550375837e-01
5.75659499605455e+03	4.87709731767512e-02,-1.18032642665008e-01
5.76058654685197e+03	4.87132943505685e-02,-1.17974735090194e-01
5.76458086534067e+03	4.86556720587881e-02,-1.17916827706713e-01
5.76857795343973e+03	4.85981062736262e-02,-1.17858920569793e-01
5.77257781306957e+03	4.85405969672455e-02,-1.17801013734580e-01
5.77658044615192e+03	4.84831441117367e-02,-1.17743107256148e-01
5.78058585460987e+03	4.84257476791602e-02,-1.17685201189479e-01
5.78459404036783e+03	4.83684076414972e-02,-1.17627295589484e-01
